"N_subj","N_obs","cell_1","cell_2","alpha","beta","run","grand_mean","model_effect","model_se","singular","conv_error","BF","BF_cat"
40,20,0.7,1.1,0.9,0.4,3,0.905215558231279,0.186640558695704,0.305303681506241,"N","N",0.54244148722779,5
40,20,0.7,1.1,0.9,0.4,4,0.985035196649146,0.272781947724946,0.266183131974435,"N","N",0.714420184768149,5
40,20,0.7,1.1,0.9,0.4,5,1.00456921160167,0.943760315932299,0.28068883489284,"N","N",102.008907283478,9
40,20,0.7,1.1,0.9,0.4,6,0.783136215079501,0.548007889092131,0.21036925231469,"N","N",12.2356275527472,7
40,20,0.7,1.1,0.9,0.4,7,0.90740979120164,0.307242706466626,0.241729747752032,"N","N",0.974399508339574,5
40,20,0.7,1.1,0.9,0.4,8,1.15845982004589,0.46137073632131,0.210540401631113,"N","N",3.60302135658775,6
40,20,0.7,1.1,0.9,0.4,9,0.792756319428734,0.648141036478091,0.202332126164195,"N","N",60.9483413983706,8
40,20,0.7,1.1,0.9,0.4,10,0.868932382400756,0.186974937603633,0.210541908162406,"N","N",0.551777255532893,5
40,20,0.7,1.1,0.9,0.4,11,0.711959613794265,0.472184743132835,0.203911649658154,"N","N",6.48710221682634,6
40,20,0.7,1.1,0.9,0.4,12,0.818471593731358,0.227145293115746,0.188742156698669,"Y","N",0.785744913172855,5
40,20,0.7,1.1,0.9,0.4,13,0.979826546726235,0.344903957497397,0.220884520875974,"N","N",1.3142267961575,5
40,20,0.7,1.1,0.9,0.4,14,0.721872581985461,0.123199257267202,0.212861115005358,"N","N",0.467866886006965,5
40,20,0.7,1.1,0.9,0.4,15,0.866340633588205,0.279573450954555,0.212528603954716,"N","N",0.969233429718274,5
40,20,0.7,1.1,0.9,0.4,16,0.875241573121269,0.239127485216863,0.214989668118953,"N","N",0.734716328432487,5
40,20,0.7,1.1,0.9,0.4,17,1.1083973927667,0.460214396143827,0.187264588516087,"Y","N",6.21850207726788,6
40,20,0.7,1.1,0.9,0.4,18,0.837912920322738,0.222704452857819,0.235494012620446,"N","N",0.669855615604459,5
40,20,0.7,1.1,0.9,0.4,19,0.75096702974183,0.356519919000803,0.158939663862635,"Y","N",4.54339271933682,6
40,20,0.7,1.1,0.9,0.4,20,1.07765952024025,0.604790701546873,0.222845633209657,"N","N",13.8153625198546,7
40,20,0.7,1.2,0.95,0.5,1,1.00118315979793,0.800102921946704,0.216970484262396,"N","N",280.646082078184,9
40,20,0.7,1.2,0.95,0.5,2,1.1909597105025,0.132611959619239,0.243474808506762,"N","N",0.323441037244935,4
40,20,0.7,1.2,0.95,0.5,3,0.768087882553425,0.299432014180816,0.184256925785579,"N","N",1.53442718945969,5
40,20,0.7,1.2,0.95,0.5,4,1.10097077297695,0.365897772898789,0.29328867901305,"N","N",0.943459557908608,5
40,20,0.7,1.2,0.95,0.5,5,0.866932186065108,0.369791939593271,0.225810949863394,"N","N",1.66827103208993,5
40,20,0.7,1.2,0.95,0.5,6,0.960788019640119,0.679222802053094,0.257072378294397,"N","N",13.3330804410403,7
40,20,0.7,1.2,0.95,0.5,7,0.925496018422996,0.772954096185633,0.236308342260338,"N","N",75.1691786985828,8
40,20,0.7,1.2,0.95,0.5,8,0.966129662148384,0.612042650288687,0.229176112869886,"Y","N",13.4176177487997,7
40,20,0.7,1.2,0.95,0.5,9,1.1442512974664,0.747319408037747,0.204440944110036,"N","N",227.57250923777,9
40,20,0.7,1.2,0.95,0.5,10,0.903385971076333,0.557931937912693,0.2331071563315,"Y","N",7.26598241740637,6
40,20,0.7,1.2,0.95,0.5,11,0.990353041666932,0.832209569578503,0.216165758696506,"N","N",502.460846958066,9
40,20,0.7,1.2,0.95,0.5,12,0.884837001802762,0.788085326610845,0.220043238737661,"N","N",203.027580169786,9
40,20,0.7,1.2,0.95,0.5,13,0.893667413948161,0.344898275688736,0.215489939001872,"N","N",1.47780455165027,5
40,20,0.7,1.2,0.95,0.5,14,1.0195325054146,0.745210338924389,0.190263200410295,"N","N",608.827171693517,9
40,20,0.7,1.2,0.95,0.5,15,0.83947858355765,0.300580205907905,0.207372813324941,"N","N",1.18763608000491,5
40,20,0.7,1.2,0.95,0.5,16,1.10777768242603,0.339660169156178,0.219116651109791,"Y","N",1.15381375318793,5
40,20,0.7,1.2,0.95,0.5,17,0.929742492508028,0.45560546893349,0.222447364123279,"Y","N",3.30989387673943,6
40,20,0.7,1.2,0.95,0.5,18,0.99976282493256,0.491923644778051,0.193274410496968,"Y","N",8.57850706651459,6
40,20,0.7,1.2,0.95,0.5,19,0.792441207066908,0.690517962510941,0.227848004718378,"N","N",38.4274496699953,8
40,20,0.7,1.2,0.95,0.5,20,0.979567486814235,0.849679559059775,0.229660972176234,"Y","N",299.191718020934,9
40,20,0.7,1.3,1,0.6,1,0.926501592185578,0.271992687455541,0.226952311991539,"N","N",0.822054310513459,5
40,20,0.7,1.3,1,0.6,2,0.930422152658321,0.596507296862495,0.220484122743746,"N","N",14.6587414844844,7
40,20,0.7,1.3,1,0.6,3,1.25260219458949,0.63370038202202,0.235368744092885,"N","N",12.1689827905023,7
40,20,0.7,1.3,1,0.6,4,0.971593197366534,0.50049331040094,0.21956970052893,"N","N",5.14409082974088,6
40,20,0.7,1.3,1,0.6,5,0.941798540975973,0.284071357738927,0.247423448288364,"N","N",0.815444149270824,5
40,20,0.7,1.3,1,0.6,6,1.06183871384097,0.496282158416132,0.247496812659678,"Y","N",2.97455134483137,5
40,20,0.7,1.3,1,0.6,7,1.03202773410986,0.611839960876196,0.243532745241264,"N","N",9.07952287800216,6
40,20,0.7,1.3,1,0.6,8,1.36885422632647,0.818287420936184,0.230056362122833,"N","N",155.955767039295,9
40,20,0.7,1.3,1,0.6,9,1.06618033028911,0.769792898480386,0.221758013977149,"N","N",130.920772938438,9
40,20,0.7,1.3,1,0.6,10,1.13803578503981,0.249534629936774,0.247589351452925,"N","N",0.57754899308586,5
40,20,0.7,1.3,1,0.6,11,0.950646546342169,0.561798217142442,0.179441982865307,"N","N",42.0022254901936,8
40,20,0.7,1.3,1,0.6,12,1.10419662254063,0.86638228438977,0.201622759917934,"Y","N",2731.68062543863,9
40,20,0.7,1.3,1,0.6,13,0.989146661075703,0.317766182961379,0.233699796960776,"N","N",1.00125219409334,5
40,20,0.7,1.3,1,0.6,14,1.0123879569761,0.476712807403113,0.234090049106397,"N","N",3.14496138642452,6
40,20,0.7,1.3,1,0.6,15,0.895179640049885,0.715018091663686,0.208174676752874,"N","N",121.722127266247,9
40,20,0.7,1.3,1,0.6,16,0.99259308542375,0.547849316007581,0.224426256741704,"N","N",7.45661697676833,6
40,20,0.7,1.3,1,0.6,17,0.850286916213854,0.473413878623478,0.170020761455661,"N","N",16.2831861121424,7
40,20,0.7,1.3,1,0.6,18,0.79430761607646,0.599197773137252,0.191963709252104,"N","N",46.9048406608849,8
40,20,0.7,1.3,1,0.6,19,0.837536179121265,0.519760870692467,0.168992566911683,"N","N",37.1187050440054,8
40,20,0.7,1.3,1,0.6,20,0.941456556585007,0.516989435769309,0.202232383827093,"N","N",9.46929583011085,6
40,20,0.7,1.4,1.05,0.7,1,1.0145969737727,1.02481975171521,0.258958806733909,"N","N",772.608828439152,9
40,20,0.7,1.4,1.05,0.7,2,0.994207083844538,0.788827410871313,0.22226645008936,"N","N",175.984304109516,9
40,20,0.7,1.4,1.05,0.7,3,0.916247612841831,0.597966597256236,0.191317772145496,"N","N",44.1088127838188,8
40,20,0.7,1.4,1.05,0.7,4,1.16468163407193,0.450516802722692,0.22694714302375,"N","N",2.49046847659265,5
40,20,0.7,1.4,1.05,0.7,5,0.868080359282214,0.756970875062634,0.185042542029635,"Y","N",1244.9272808254,9
40,20,0.7,1.4,1.05,0.7,6,1.08961956858097,0.894986899997603,0.227689891394536,"Y","N",671.964750937474,9
40,20,0.7,1.4,1.05,0.7,7,1.20327054369975,0.90399331925548,0.254731076024071,"N","N",171.966380730262,9
40,20,0.7,1.4,1.05,0.7,8,1.02048298239608,0.744561793147199,0.209133294419298,"N","N",175.467624505915,9
40,20,0.7,1.4,1.05,0.7,9,1.18464024828032,0.493549053818668,0.20668075257915,"N","N",5.42699806939576,6
40,20,0.7,1.4,1.05,0.7,10,0.862987238345819,0.484133140035971,0.169277278173956,"Y","N",19.673684422431,7
40,20,0.7,1.4,1.05,0.7,11,1.10541972835769,1.08583555425508,0.259209105790189,"N","N",1864.46212659556,9
40,20,0.7,1.4,1.05,0.7,12,1.14919969128986,0.839874578971347,0.244142190618629,"N","N",119.72933165886,9
40,20,0.7,1.4,1.05,0.7,13,0.997918207973905,0.679631852516231,0.233308167154114,"N","N",25.3298368088634,7
40,20,0.7,1.4,1.05,0.7,14,1.1392591365465,1.21693776651258,0.253150038441481,"N","N",26310.3737641414,9
40,20,0.7,1.4,1.05,0.7,15,0.974279988343175,0.686908279892897,0.214504186684085,"Y","N",57.0314952486716,8
40,20,0.7,1.4,1.05,0.7,16,1.02008795607036,0.342295875826959,0.230000601079162,"N","N",1.16978613649277,5
40,20,0.7,1.4,1.05,0.7,17,1.18320669901359,0.938523486930864,0.251455154510368,"N","N",326.522661350226,9
40,20,0.7,1.4,1.05,0.7,18,1.13862377435735,0.678690345165347,0.234871040906068,"Y","N",22.1521472829759,7
40,20,0.7,1.4,1.05,0.7,19,1.09022378668471,0.583556711741276,0.236835102632165,"N","N",7.63180989866042,6
40,20,0.7,1.4,1.05,0.7,20,1.20430237690715,1.24507889985659,0.253974358111778,"N","N",41025.7172764056,9
40,20,0.7,1.5,1.1,0.8,1,1.29672779494687,1.00025855201156,0.247349752425925,"N","N",1002.20411836215,9
40,20,0.7,1.5,1.1,0.8,2,1.18860337678076,1.03430519316501,0.279316871457405,"N","N",302.832456770516,9
40,20,0.7,1.5,1.1,0.8,3,1.10588153781402,0.553278790456421,0.247389602301334,"N","N",4.66424252182545,6
40,20,0.7,1.5,1.1,0.8,4,1.13757817253959,1.14877784882333,0.262197264933565,"Y","N",4087.26973255479,9
40,20,0.7,1.5,1.1,0.8,5,1.16304259539213,0.896921243892256,0.203243645820492,"Y","N",4379.07334656689,9
40,20,0.7,1.5,1.1,0.8,6,1.0013590614673,1.07782604317961,0.206459172256191,"N","N",192263.026410059,9
40,20,0.7,1.5,1.1,0.8,7,1.13628445241794,0.820328100574036,0.199910573688573,"N","N",1222.56449256654,9
40,20,0.7,1.5,1.1,0.8,8,1.00680948190444,0.63999110897285,0.200292657365452,"N","N",53.0183888256697,8
40,20,0.7,1.5,1.1,0.8,9,1.3011236718429,1.11396005437903,0.277707502403093,"N","N",915.107308070119,9
40,20,0.7,1.5,1.1,0.8,10,1.14232409729085,0.67864558808205,0.232192547015642,"N","N",23.9860360034103,7
40,20,0.7,1.5,1.1,0.8,11,1.00404676832805,0.538276508577636,0.200816546490893,"N","N",12.3773328512949,7
40,20,0.7,1.5,1.1,0.8,12,0.942623404446531,0.843391547572455,0.196753824572892,"N","N",2726.33334355023,9
40,20,0.7,1.5,1.1,0.8,13,0.982298035789453,0.595427062112381,0.175963465861386,"N","N",90.2350821778646,8
40,20,0.7,1.5,1.1,0.8,14,0.995390281755388,0.757288101707803,0.175112481944946,"Y","N",3018.36357251192,9
40,20,0.7,1.5,1.1,0.8,15,1.28864027429012,1.08806373671945,0.233381633162358,"N","N",13267.6793665288,9
40,20,0.7,1.5,1.1,0.8,16,0.787972645828094,0.585395299652144,0.161189232521897,"Y","N",224.40215548805,9
40,20,0.7,1.5,1.1,0.8,17,1.11365519645648,0.822259293410559,0.233747101148079,"N","N",153.592108390793,9
40,20,0.7,1.5,1.1,0.8,18,0.932069206343052,1.10123856525798,0.218802504674255,"N","N",74552.0101151246,9
40,20,0.7,1.5,1.1,0.8,19,1.14140514793228,0.59897454630133,0.211581299787158,"N","N",17.4663736195271,7
40,20,0.7,1.5,1.1,0.8,20,1.05183752147314,1.11576145479963,0.207019209270495,"Y","N",457344.915000661,9
40,20,0.7,1.6,1.15,0.9,1,0.985223979356387,0.769410396605271,0.228254078475197,"N","N",99.2825144682385,8
40,20,0.7,1.6,1.15,0.9,2,1.11466319229655,0.598490156360769,0.246304898302256,"N","N",7.12564999073843,6
40,20,0.7,1.6,1.15,0.9,3,1.17404137228901,1.23088568751819,0.243105659143306,"N","N",88107.3512879646,9
40,20,0.7,1.6,1.15,0.9,4,0.909247189070842,0.703080326215627,0.203451708145561,"N","N",128.968984395195,9
40,20,0.7,1.6,1.15,0.9,5,1.17817316167234,0.771019820054706,0.272764694402471,"N","N",19.9795844564291,7
40,20,0.7,1.6,1.15,0.9,6,1.33447678258094,0.847718662969214,0.261100039106165,"N","N",61.3476855890062,8
40,20,0.7,1.6,1.15,0.9,7,1.2815099230841,1.19506776015435,0.244632781049766,"Y","N",37422.6634618687,9
40,20,0.7,1.6,1.15,0.9,8,1.10712796670784,1.17788077568999,0.193119637990424,"Y","N",23795306.8721895,9
40,20,0.7,1.6,1.15,0.9,9,1.14236177199899,0.962142027644122,0.231769099630003,"N","N",1559.02789031393,9
40,20,0.7,1.6,1.15,0.9,10,1.03641766016987,0.974091046513237,0.243049739739168,"N","N",922.053110892048,9
40,20,0.7,1.6,1.15,0.9,11,1.23413128843182,1.01901538048526,0.224704904809778,"N","N",7541.91927331636,9
40,20,0.7,1.6,1.15,0.9,12,0.997530196122624,0.87948636262104,0.288421920507562,"N","N",40.4048978618183,8
40,20,0.7,1.6,1.15,0.9,13,1.2607762365015,0.891981478108234,0.252792945116004,"N","N",156.463541316252,9
40,20,0.7,1.6,1.15,0.9,14,1.13610546249056,0.705075527900951,0.228740064834467,"Y","N",37.823194551008,8
40,20,0.7,1.6,1.15,0.9,15,1.16189564312343,0.966852649554754,0.261777853252275,"N","N",289.186460043963,9
40,20,0.7,1.6,1.15,0.9,16,1.226395835042,1.30904360369512,0.231819451147556,"N","N",1795914.9351998,9
40,20,0.7,1.6,1.15,0.9,17,1.0433173646026,0.995504048288154,0.192210548370562,"N","N",156194.413556314,9
40,20,0.7,1.6,1.15,0.9,18,1.0883275572852,1.00853569205407,0.2045658512085,"N","N",46380.4685653778,9
40,20,0.7,1.6,1.15,0.9,19,1.31588018382848,1.02026916415486,0.347422592082641,"N","N",28.7445561062338,7
40,20,0.7,1.6,1.15,0.9,20,1.19675988486586,1.12583735849563,0.25469291307287,"N","N",4760.97095923085,9
40,20,0.7,1.7,1.2,1,1,1.23383107638339,1.18274242163726,0.261886220108853,"N","N",7170.56224548698,9
40,20,0.7,1.7,1.2,1,2,1.13279376436349,1.1590558986845,0.189450549097669,"N","N",26554689.0053971,9
40,20,0.7,1.7,1.2,1,3,1.27474476703265,1.44998318457424,0.29794925663846,"N","N",34309.8389994821,9
40,20,0.7,1.7,1.2,1,4,1.16218189091236,1.32498389075629,0.200720300068705,"Y","N",525991352.680533,9
40,20,0.7,1.7,1.2,1,5,1.27953675207418,0.964979594796275,0.209277465566076,"Y","N",10148.3254774544,9
40,20,0.7,1.7,1.2,1,6,1.13593505461865,1.30977547191924,0.24019258613068,"N","N",628398.689172275,9
40,20,0.7,1.7,1.2,1,7,1.32945634157239,1.48204100572152,0.28996411386082,"N","N",111053.047049438,9
40,20,0.7,1.7,1.2,1,8,1.32552183768953,1.32848942308807,0.22069017601111,"N","N",14922655.8258688,9
40,20,0.7,1.7,1.2,1,9,1.31164424193586,1.71820173175191,0.312399436962371,"N","N",760672.363166945,9
40,20,0.7,1.7,1.2,1,10,1.45308321639202,1.38160263583208,0.338865826856933,"N","N",1201.86047939305,9
40,20,0.7,1.7,1.2,1,11,1.15801532897148,0.941945044552849,0.208292495314218,"N","N",7104.58285931942,9
40,20,0.7,1.7,1.2,1,12,1.26126439805128,0.870553461059347,0.298317470188189,"N","N",25.8532874077029,7
40,20,0.7,1.7,1.2,1,13,1.45838592011058,1.1403543145588,0.26280409085452,"N","N",3228.07466836819,9
40,20,0.7,1.7,1.2,1,14,1.36639901443211,0.863452695361436,0.21255676098776,"N","N",970.985192765728,9
40,20,0.7,1.7,1.2,1,15,0.991796877928621,0.765889480496981,0.232038210480991,"N","N",79.5109709622664,8
40,20,0.7,1.7,1.2,1,16,1.26535247135036,1.20157678237506,0.229518258410259,"N","N",206705.594096505,9
40,20,0.7,1.7,1.2,1,17,1.29013364645015,0.606803682816322,0.247803664767314,"N","N",6.73153022768257,6
40,20,0.7,1.7,1.2,1,18,1.20981893701145,0.942549893973963,0.291132598448282,"N","N",66.3946406697521,8
40,20,0.7,1.7,1.2,1,19,1.10011150466791,0.646566022994926,0.175183941554812,"Y","N",240.730688760624,9
40,20,0.7,1.7,1.2,1,20,1.11571957264236,1.05996599269057,0.202515358305763,"N","N",205460.03957568,9
40,20,0.7,1.8,1.25,1.1,1,1.33731305518176,1.33056933869918,0.215331836567191,"N","N",38441216.3635205,9
40,20,0.7,1.8,1.25,1.1,2,1.36444149363537,1.33210084175471,0.28494900979953,"N","N",14388.4500277062,9
40,20,0.7,1.8,1.25,1.1,3,1.06835578760624,0.593827049113516,0.174551201543802,"Y","N",90.2308586477825,8
40,20,0.7,1.8,1.25,1.1,4,1.28453965059435,1.55367905624817,0.26095274566754,"N","N",9810154.045367,9
40,20,0.7,1.8,1.25,1.1,5,1.48852370942233,1.87147059317795,0.33563734641404,"N","N",1171609.32883627,9
40,20,0.7,1.8,1.25,1.1,6,1.51011707836416,1.02113127606606,0.328029385732994,"N","N",43.4176811514396,8
40,20,0.7,1.8,1.25,1.1,7,1.14419234944853,1.31638439794512,0.25654157842538,"N","N",121818.705132406,9
40,20,0.7,1.8,1.25,1.1,8,1.32392713193124,1.25041470508636,0.248220579160429,"N","N",77438.9661168715,9
40,20,0.7,1.8,1.25,1.1,9,1.17358220504765,1.03142138844078,0.224399673417059,"N","N",10031.3932950134,9
40,20,0.7,1.8,1.25,1.1,10,1.1552523336383,0.747867820855963,0.221160595369447,"N","N",93.2130781814007,8
40,20,0.7,1.8,1.25,1.1,11,1.11672909059491,1.06359107069197,0.241397831452934,"N","N",4507.79152341149,9
40,20,0.7,1.8,1.25,1.1,12,1.34781845614627,0.935893060400834,0.238343363687824,"N","N",613.22490574436,9
40,20,0.7,1.8,1.25,1.1,13,1.34078168588088,1.3312161710329,0.257351381254762,"N","N",151119.960572442,9
40,20,0.7,1.8,1.25,1.1,14,1.30548256960321,1.04551895806777,0.281760646856743,"N","N",304.006785052772,9
40,20,0.7,1.8,1.25,1.1,15,1.16391065385566,1.08135225738703,0.229767563483492,"N","N",16526.663446935,9
40,20,0.7,1.8,1.25,1.1,16,1.16666799964975,1.2411616623523,0.22545681598193,"N","N",836157.999705252,9
40,20,0.7,1.8,1.25,1.1,17,1.20010900138415,1.27394591699999,0.269377465183826,"N","N",18377.8262551547,9
40,20,0.7,1.8,1.25,1.1,18,1.13935022611151,1.00154231680148,0.187621430261546,"Y","N",344373.920434367,9
40,20,0.7,1.8,1.25,1.1,19,1.18753880932546,0.730979003273765,0.219211921754349,"Y","N",78.3201231918975,8
40,20,0.7,1.8,1.25,1.1,20,1.13887444740935,0.685462863494387,0.232331858975221,"N","N",26.0899732858178,7
40,20,0.7,1.9,1.3,1.2,1,1.1869274196128,1.02651232441498,0.221300653267759,"N","N",11981.0585594845,9
40,20,0.7,1.9,1.3,1.2,2,1.32473336514042,1.25050922951389,0.233688006423695,"Y","N",373387.61968358,9
40,20,0.7,1.9,1.3,1.2,3,1.18694025355675,1.44259834469097,0.302347291012154,"N","N",21706.2218310643,9
40,20,0.7,1.9,1.3,1.2,4,1.13748460930111,1.0161815967661,0.213231809158443,"N","N",21370.2412037211,9
40,20,0.7,1.9,1.3,1.2,5,1.23843298641745,1.28125701781026,0.187824515680667,"Y","N",2257256383.20146,9
40,20,0.7,1.9,1.3,1.2,6,1.21783924749739,0.945882201987142,0.248794692779397,"N","N",411.552727448383,9
40,20,0.7,1.9,1.3,1.2,7,1.33489859279165,1.56162522577684,0.279723756797898,"N","N",1250256.79815036,9
40,20,0.7,1.9,1.3,1.2,8,1.35012519239653,1.41742785905481,0.310044722153864,"N","N",9144.43162337544,9
40,20,0.7,1.9,1.3,1.2,9,1.34531193698321,1.2313052357989,0.22054610273853,"N","N",1264991.66970443,9
40,20,0.7,1.9,1.3,1.2,10,1.57976337344402,1.19855601237277,0.301626976024745,"N","N",763.994603750856,9
40,20,0.7,1.9,1.3,1.2,11,1.33721764104174,0.962151346914708,0.191070975083861,"Y","N",70554.9969619936,9
40,20,0.7,1.9,1.3,1.2,12,1.48970471386988,1.13581904832233,0.260328509703469,"N","N",3525.04840644639,9
40,20,0.7,1.9,1.3,1.2,13,1.4574029666412,1.76208484467704,0.301861931927304,"N","N",5037435.90233677,9
40,20,0.7,1.9,1.3,1.2,14,1.21581171186783,0.807805224996723,0.234113834486499,"N","N",117.835103190986,9
40,20,0.7,1.9,1.3,1.2,15,1.25881223109066,1.46342930030605,0.242091324790867,"N","N",16977733.7327873,9
40,20,0.7,1.9,1.3,1.2,16,1.42583190925062,1.26799400825684,0.274893731725055,"N","N",10806.1525245408,9
40,20,0.7,1.9,1.3,1.2,17,1.41577978737565,0.966087125770376,0.26753517427045,"Y","N",200.808699923873,9
40,20,0.7,1.9,1.3,1.2,18,1.29750442883449,0.683994915711475,0.245031586329884,"N","N",15.8924739085218,7
40,20,0.7,1.9,1.3,1.2,19,1.40453753712379,1.436472504526,0.23622872746298,"Y","N",21302420.4657652,9
40,20,0.7,1.9,1.3,1.2,20,1.21521516996939,1.15143632856985,0.214105706339199,"N","N",427247.737221587,9
40,20,0.7,2,1.35,1.3,1,1.34739973366028,1.32482488813784,0.235647472837747,"N","N",1571043.68647122,9
40,20,0.7,2,1.35,1.3,2,1.3927437603981,1.0198854018074,0.25706172205674,"Y","N",731.997900101795,9
40,20,0.7,2,1.35,1.3,3,1.11891024998421,1.23816373513243,0.226898595819304,"N","N",647068.850923318,9
40,20,0.7,2,1.35,1.3,4,1.45569071248481,1.65193620876546,0.256221711515469,"N","N",196848159.103316,9
40,20,0.7,2,1.35,1.3,5,1.16721061105601,1.27603582525121,0.253379320037374,"N","N",77260.9513522744,9
40,20,0.7,2,1.35,1.3,6,1.32926368279825,1.1957882586541,0.200168688082077,"Y","N",11238131.2219987,9
40,20,0.7,2,1.35,1.3,7,1.25675742165728,1.20522904795849,0.183155946672658,"Y","N",465614064.010963,9
40,20,0.7,2,1.35,1.3,8,1.40255174309742,1.60529874178318,0.262827368888651,"N","N",24721987.9615486,9
40,20,0.7,2,1.35,1.3,9,1.2875969164328,1.26824050473482,0.231561243061954,"N","N",723559.938999699,9
40,20,0.7,2,1.35,1.3,10,1.40687662749706,1.46174622137881,0.278428365067546,"N","N",223630.208239862,9
40,20,0.7,2,1.35,1.3,11,1.29585277387473,1.38782124619926,0.233195453215488,"N","N",9996822.17681682,9
40,20,0.7,2,1.35,1.3,12,1.41747310515283,0.933157966682699,0.273280693309848,"N","N",104.311522820566,9
40,20,0.7,2,1.35,1.3,13,1.43421263926385,1.34065985498121,0.232205015444808,"N","N",3623569.56441404,9
40,20,0.7,2,1.35,1.3,14,1.28695292007327,1.16698572386646,0.219727288503778,"N","N",301749.049161666,9
40,20,0.7,2,1.35,1.3,15,1.45135765338791,1.71573587878615,0.299852223324951,"N","N",2658925.91060702,9
40,20,0.7,2,1.35,1.3,16,1.34987631304404,1.40365754888026,0.257279644447902,"N","N",647390.740537639,9
40,20,0.7,2,1.35,1.3,17,1.46489893688558,1.5496068810962,0.323741631489934,"N","N",23952.1015405829,9
40,20,0.7,2,1.35,1.3,18,1.3847288403213,1.61386060841147,0.290082328213485,"N","N",1128041.32141831,9
40,20,0.7,2,1.35,1.3,19,1.4601231168193,1.33383439916721,0.239020809151681,"N","N",1247100.02416081,9
40,20,0.7,2,1.35,1.3,20,1.29936761498974,1.2486656724721,0.229239399824493,"N","N",616628.627065858,9
40,20,0.7,2.1,1.4,1.4,1,1.35172548917692,1.51567061092453,0.203010301368663,"Y","N",203670027479.96,9
40,20,0.7,2.1,1.4,1.4,2,1.55144285018664,0.843446388943953,0.210127457423232,"Y","N",730.469911752277,9
40,20,0.7,2.1,1.4,1.4,3,1.37368402620944,1.45266492753576,0.265863039959625,"N","N",675328.361509292,9
40,20,0.7,2.1,1.4,1.4,4,1.37682058176112,1.60464798988986,0.267506890968086,"Y","N",12877085.1795048,9
40,20,0.7,2.1,1.4,1.4,5,1.20862065772699,1.44398508339102,0.2263372241148,"N","N",127557023.65694,9
40,20,0.7,2.1,1.4,1.4,6,1.59315674971898,1.70096654546157,0.333736596468378,"N","N",103663.638971423,9
40,20,0.7,2.1,1.4,1.4,7,1.43836450352854,1.56816551623309,0.248700931331067,"N","N",82437050.6557444,9
40,20,0.7,2.1,1.4,1.4,8,1.52756116970572,1.09296147656788,0.271722555809902,"N","N",892.82529251976,9
40,20,0.7,2.1,1.4,1.4,9,1.58459550759856,1.6607015073395,0.289395622448009,"N","N",2994471.12793625,9
40,20,0.7,2.1,1.4,1.4,10,1.20350459644071,1.18840648734061,0.19622741349659,"Y","N",18487587.8281898,9
40,20,0.7,2.1,1.4,1.4,11,1.36350501417105,1.40984157822511,0.23550658570849,"N","N",12236381.9823496,9
40,20,0.7,2.1,1.4,1.4,12,1.67442636296966,1.57276822584708,0.359219440577905,"N","N",3993.25330058077,9
40,20,0.7,2.1,1.4,1.4,13,1.50886801032077,1.18493993737968,0.219434943407152,"Y","N",456087.634627663,9
40,20,0.7,2.1,1.4,1.4,14,1.54725377708444,1.30886245877899,0.295546245630083,"N","N",4831.68552096488,9
40,20,0.7,2.1,1.4,1.4,15,1.36341316079322,1.14806264047675,0.249628782277782,"Y","N",9992.94696067396,9
40,20,0.7,2.1,1.4,1.4,16,1.62768125469435,1.66906326400167,0.328657782525489,"N","N",94970.1026838827,9
40,20,0.7,2.1,1.4,1.4,17,1.25204278770868,1.30244777790214,0.194483295238718,"Y","N",994136436.0399,9
40,20,0.7,2.1,1.4,1.4,18,1.43883752636107,1.60190448753363,0.232603318016047,"Y","N",3466425213.90649,9
40,20,0.7,2.1,1.4,1.4,19,1.3440173116009,1.42920236790128,0.263682436208521,"N","N",534057.541830585,9
40,20,0.7,2.1,1.4,1.4,20,1.23503700068352,1.23757472686231,0.191333066207904,"Y","N",227525950.868679,9
40,20,0.7,2.2,1.45,1.5,1,1.38325129017507,1.70324169912747,0.253187616937761,"N","N",1163439971.78879,9
40,20,0.7,2.2,1.45,1.5,2,1.29236931771525,1.49657295094487,0.1890269256243,"Y","N",6123681371703.95,9
40,20,0.7,2.2,1.45,1.5,3,1.54505157583089,1.46190848934917,0.287756367803232,"N","N",95401.6703513338,9
40,20,0.7,2.2,1.45,1.5,4,1.39415525046289,1.23508025002083,0.203052264224928,"Y","N",21182150.7535606,9
40,20,0.7,2.2,1.45,1.5,5,1.32069532887616,1.57152180210716,0.301044481145287,"N","N",187136.104507883,9
40,20,0.7,2.2,1.45,1.5,6,1.37612641503009,1.44182469239681,0.308447693244617,"N","N",14440.528277615,9
40,20,0.7,2.2,1.45,1.5,7,1.2903331617923,1.29469937675038,0.22859808050825,"N","N",1973666.42886134,9
40,20,0.7,2.2,1.45,1.5,8,1.27737125764711,1.10678294787902,0.225091150602831,"N","N",42804.6378854103,9
40,20,0.7,2.2,1.45,1.5,9,1.52515087121713,1.80761822476526,0.291653917357409,"N","N",41775390.3007093,9
40,20,0.7,2.2,1.45,1.5,10,1.43591675186864,1.36546652890679,0.244021709008103,"N","N",1357242.26024474,9
40,20,0.7,2.2,1.45,1.5,11,1.306870241426,1.3969229830657,0.249503197927354,"N","N",1388195.44871796,9
40,20,0.7,2.2,1.45,1.5,12,1.4003920000015,1.5505806208961,0.287332554918968,"Y","N",471347.596978331,9
