"N_subj","N_obs","cell_1","cell_2","alpha","beta","run","grand_mean","model_effect","model_se","singular","conv_error","BF","BF_cat"
200,20,0.7,1.7,1.2,1,11,1.28267543308477,1.11481196939138,0.119045278649235,"N","N",1400146274012541440,9
200,20,0.7,1.7,1.2,1,12,1.1661577068363,0.862733571290884,0.105996491881966,"N","N",33460301857232,9
200,20,0.7,1.7,1.2,1,13,1.27109136348424,0.971743775396568,0.109213319304596,"N","N",19935810665238608,9
200,20,0.7,1.7,1.2,1,14,1.13615071101096,0.719591356097782,0.101262961477521,"N","N",13464326011.9159,9
200,20,0.7,1.7,1.2,1,15,1.22066268526605,1.01694916606776,0.102357585219401,"N","N",3.22630279068141e+20,9
200,20,0.7,1.7,1.2,1,16,1.15251949659657,0.967848527009918,0.106234804672812,"N","N",136285331817178912,9
200,20,0.7,1.7,1.2,1,17,1.23107117291466,1.05012051090308,0.117500335306222,"N","N",29329953887780148,9
200,20,0.7,1.7,1.2,1,18,1.22078452072712,0.953986418830017,0.103690048260029,"N","N",299814042479362560,9
200,20,0.7,1.7,1.2,1,19,1.24138322952765,0.946522713244849,0.104222845890561,"N","N",101655202296790704,9
200,20,0.7,1.7,1.2,1,20,1.23369556106722,0.940333390096162,0.120648889892142,"N","N",2269830796567.12,9
200,20,0.7,1.8,1.25,1.1,1,1.2443085916244,1.10622525563828,0.0996321385115845,"N","N",6.35460070369722e+25,9
200,20,0.7,1.8,1.25,1.1,2,1.27428412740214,0.973079378471149,0.108420594623352,"N","N",39286049685017072,9
200,20,0.7,1.8,1.25,1.1,3,1.26160341585706,1.0126433287523,0.101257791597167,"N","N",6.07480349367126e+20,9
200,20,0.7,1.8,1.25,1.1,4,1.27602335454923,1.18397618634764,0.113350596769748,"N","N",5.66293259483931e+22,9
200,20,0.7,1.8,1.25,1.1,5,1.27913649054312,1.0159721427854,0.109224832822897,"N","N",761658605426762240,9
200,20,0.7,1.8,1.25,1.1,6,1.28450222761695,1.17111839607344,0.0996530968650046,"N","N",9.97804421810742e+28,9
200,20,0.7,1.8,1.25,1.1,7,1.20304403671045,1.17833704968353,0.103311490874309,"N","N",1.88013474123282e+27,9
200,20,0.7,1.8,1.25,1.1,8,1.26534764472372,1.03803408548305,0.114231541057282,"N","N",109663731264960928,9
200,20,0.7,1.8,1.25,1.1,9,1.27643268089647,1.19423968438061,0.106642843992373,"N","N",1.8342903287461e+26,9
200,20,0.7,1.8,1.25,1.1,10,1.19961094726494,1.16294171235731,0.112394875898469,"N","N",2.07470399714051e+22,9
200,20,0.7,1.8,1.25,1.1,11,1.28295939707683,1.18551830498022,0.113355932886051,"N","N",6.50855607820859e+22,9
200,20,0.7,1.8,1.25,1.1,12,1.26378602573563,0.912250205963448,0.10979124705843,"N","N",130824266284793,9
200,20,0.7,1.8,1.25,1.1,13,1.2599273843972,1.0585385098644,0.101107996297535,"N","N",7.14044491195832e+22,9
200,20,0.7,1.8,1.25,1.1,14,1.2933745158905,0.998773617994545,0.10451170861803,"N","N",8145345010816229376,9
200,20,0.7,1.8,1.25,1.1,15,1.13523787293164,0.928665570300132,0.103474808301071,"N","N",40231189505839040,9
200,20,0.7,1.8,1.25,1.1,16,1.2644597651561,1.14629373054562,0.111884009799125,"N","N",7.27301310841149e+21,9
200,20,0.7,1.8,1.25,1.1,17,1.25139764159868,1.19336610737831,0.116947628723803,"N","N",4.83126490873913e+21,9
200,20,0.7,1.8,1.25,1.1,18,1.18406591498381,0.999365038929133,0.105866683090143,"N","N",2806904831899192320,9
200,20,0.7,1.8,1.25,1.1,19,1.29348525830475,1.12913895342717,0.110767313502015,"N","N",4.29733941097435e+21,9
200,20,0.7,1.8,1.25,1.1,20,1.18115931351296,1.14420490641089,0.0999563093243752,"N","N",3.01582620093709e+27,9
200,20,0.7,1.9,1.3,1.2,1,1.29293947645922,1.28088857045641,0.108015967612093,"N","N",3.51461913217199e+29,9
200,20,0.7,1.9,1.3,1.2,2,1.28165643716807,1.07060464448575,0.109357616918143,"N","N",78163991333194809344,9
200,20,0.7,1.9,1.3,1.2,3,1.28245471848361,1.31288896013399,0.113578887363669,"N","N",1.08680355784688e+28,9
200,20,0.7,1.9,1.3,1.2,4,1.33616288972465,1.08275773612263,0.10759281105687,"N","N",1.13314351533752e+21,9
200,20,0.7,1.9,1.3,1.2,5,1.24603982329443,1.21680909455431,0.10691750875247,"N","N",1.42508160265007e+27,9
200,20,0.7,1.9,1.3,1.2,6,1.32545968544067,1.05170689775296,0.111812542473559,"N","N",2005846390723590656,9
200,20,0.7,1.9,1.3,1.2,7,1.3274292130269,1.14715239003699,0.110181119714698,"N","N",3.93905350012408e+22,9
200,20,0.7,1.9,1.3,1.2,8,1.25862598306297,1.22895767916426,0.10612213847799,"N","N",1.38238812735482e+28,9
200,20,0.7,1.9,1.3,1.2,9,1.33457185563379,1.09774104368186,0.121656166131408,"N","N",62277840923877136,9
200,20,0.7,1.9,1.3,1.2,10,1.33288140828681,1.17555024281892,0.103615503230449,"N","N",9.37438889866488e+26,9
200,20,0.7,1.9,1.3,1.2,11,1.25541020575241,1.13536521585623,0.105650666825339,"N","N",1.33252666694982e+24,9
200,20,0.7,1.9,1.3,1.2,12,1.34474920729204,1.18336243190426,0.102756613974285,"N","N",6.50757954937134e+27,9
200,20,0.7,1.9,1.3,1.2,13,1.36265961250001,1.3395103761682,0.118915119572202,"N","N",3.84006365741233e+26,9
200,20,0.7,1.9,1.3,1.2,14,1.34457540392229,1.01468767352989,0.11444937298434,"N","N",14995453165955698,9
200,20,0.7,1.9,1.3,1.2,15,1.31961438316318,1.22852645421497,0.107329377786826,"N","N",2.97866360462266e+27,9
200,20,0.7,1.9,1.3,1.2,16,1.30031900681774,1.42386477753744,0.116550255495573,"N","N",2.53108178844873e+31,9
200,20,0.7,1.9,1.3,1.2,17,1.35160356565365,1.11887626145303,0.125396034857307,"N","N",25596252644764624,9
200,20,0.7,1.9,1.3,1.2,18,1.30490411456185,1.17273122033329,0.107626062211611,"N","N",6.67652115946536e+24,9
200,20,0.7,1.9,1.3,1.2,19,1.30778968553251,1.09065014621514,0.106846424454021,"N","N",4.86167921044587e+21,9
200,20,0.7,1.9,1.3,1.2,20,1.27530407045551,1.06540165069776,0.0991273386202631,"N","N",1.32630890750657e+24,9
200,20,0.7,2,1.35,1.3,1,1.33567720024652,1.34988913648007,0.11004789095355,"N","N",4.66514016838861e+31,9
200,20,0.7,2,1.35,1.3,2,1.34942958849513,1.19072458363501,0.117298796954469,"N","N",2.80530724997956e+21,9
200,20,0.7,2,1.35,1.3,3,1.37451549898968,1.33481414928244,0.119956203188902,"N","N",8.38799236033844e+25,9
200,20,0.7,2,1.35,1.3,4,1.42324535164653,1.3504479322484,0.111923446182258,"N","N",4.10509265163802e+30,9
200,20,0.7,2,1.35,1.3,5,1.31554012276839,1.35775220168485,0.111830689578569,"N","N",1.01742423821065e+31,9
200,20,0.7,2,1.35,1.3,6,1.29522682163192,1.40071300873192,0.114713612041422,"N","N",2.34272593585406e+31,9
200,20,0.7,2,1.35,1.3,7,1.2987825016601,1.2463107486456,0.102843928131857,"N","N",7.73364662728545e+30,9
200,20,0.7,2,1.35,1.3,8,1.33815329183642,1.24575429100637,0.105103204200529,"N","N",3.2716410571991e+29,9
200,20,0.7,2,1.35,1.3,9,1.30148621502629,1.13771784443941,0.10577108191807,"N","N",1.47183334355306e+24,9
200,20,0.7,2,1.35,1.3,10,1.3507336169274,1.4844587661805,0.106010609309474,"N","N",3.26085363052339e+41,9
200,20,0.7,2,1.35,1.3,11,1.29368841772087,1.27085662538629,0.114455396846892,"N","N",6.46728237838037e+25,9
200,20,0.7,2,1.35,1.3,12,1.36868338484795,1.29242112193313,0.108301285321933,"N","N",8.51962051600876e+29,9
200,20,0.7,2,1.35,1.3,13,1.2289087295359,1.15380798485406,0.102007468077494,"N","N",6.4717775620473e+26,9
200,20,0.7,2,1.35,1.3,14,1.25414659901051,1.15323552422686,0.106764782221586,"N","N",2.42048402793206e+24,9
200,20,0.7,2,1.35,1.3,15,1.32662184977594,1.27014236374975,0.111567575494776,"N","N",1.48364345632911e+27,9
200,20,0.7,2,1.35,1.3,16,1.35546230077814,1.3460408548906,0.114217125739736,"N","N",1.47926430780016e+29,9
200,20,0.7,2,1.35,1.3,17,1.29067568573378,1.21547916742645,0.110752438420537,"N","N",1.57378569336717e+25,9
200,20,0.7,2,1.35,1.3,18,1.24814647123993,1.22678111795868,0.103231237230745,"N","N",4.74517437443616e+29,9
200,20,0.7,2,1.35,1.3,19,1.40777460553714,1.27379497233527,0.121899194438342,"N","N",5.92085151916212e+22,9
200,20,0.7,2,1.35,1.3,20,1.34536870415545,1.44197000411818,0.123981319310332,"N","N",2.45826468392054e+28,9
200,20,0.7,2.1,1.4,1.4,1,1.35281741719557,1.52335595560346,0.119839143083191,"N","N",1.15004095517687e+34,9
200,20,0.7,2.1,1.4,1.4,2,1.51740063056328,1.37633846990086,0.123472885830436,"N","N",1.03438430093912e+26,9
200,20,0.7,2.1,1.4,1.4,3,1.36654674278189,1.49539585816482,0.112913999762047,"N","N",1.10674614171843e+37,9
200,20,0.7,2.1,1.4,1.4,4,1.39313819449219,1.35879139162897,0.114538563161849,"N","N",3.71897375264292e+29,9
200,20,0.7,2.1,1.4,1.4,5,1.36536617634104,1.32935791318079,0.112364103049003,"N","N",2.54102341244746e+29,9
200,20,0.7,2.1,1.4,1.4,6,1.50183626429352,1.51498884287477,0.120327716430458,"N","N",2.55356631852449e+33,9
200,20,0.7,2.1,1.4,1.4,7,1.53501105049657,1.65811746967737,0.138207500198806,"N","N",1.81294312411718e+30,9
200,20,0.7,2.1,1.4,1.4,8,1.46303125361919,1.30391415595498,0.12149580265003,"N","N",1.1464018855107e+24,9
200,20,0.7,2.1,1.4,1.4,9,1.39458124015183,1.30112772520954,0.104913869087435,"N","N",2.43209492687086e+32,9
200,20,0.7,2.1,1.4,1.4,10,1.41236865107061,1.52028673285212,0.114621235152293,"N","N",1.44258159348338e+37,9
200,20,0.7,2.1,1.4,1.4,11,1.39008498331553,1.29818614022737,0.123015690076621,"N","N",1.7390524155811e+23,9
200,20,0.7,2.1,1.4,1.4,12,1.43522851591607,1.40080955713324,0.120189181618179,"N","N",3.27470644876795e+28,9
200,20,0.7,2.1,1.4,1.4,13,1.41788426028753,1.36039284813765,0.126930755715755,"N","N",9.92698665110301e+23,9
200,20,0.7,2.1,1.4,1.4,14,1.38983998064798,1.5682338452443,0.12037809950424,"N","N",6.56353321039173e+35,9
200,20,0.7,2.1,1.4,1.4,15,1.42987300685426,1.42349379890882,0.121091062551699,"N","N",1.04963641799077e+29,9
200,20,0.7,2.1,1.4,1.4,16,1.42222946429249,1.32650317693936,0.121829857487339,"N","N",6.14926368969091e+24,9
200,20,0.7,2.1,1.4,1.4,17,1.47987283510834,1.67271346397675,0.129760856528524,"N","N",1.12130302703217e+35,9
200,20,0.7,2.1,1.4,1.4,18,1.32886686021474,1.23976316700708,0.112558111960152,"N","N",2.42308340429225e+25,9
200,20,0.7,2.1,1.4,1.4,19,1.35495259050807,1.60445819667736,0.117015786036904,"N","N",5.74118100920847e+39,9
200,20,0.7,2.1,1.4,1.4,20,1.23452886104363,1.53700129142191,0.103868950964405,"N","N",2.73708233936518e+46,9
200,20,0.7,2.2,1.45,1.5,1,1.47684067457569,1.55737626616937,0.128919647106023,"N","N",4.89998849468701e+30,9
200,20,0.7,2.2,1.45,1.5,2,1.4069504863627,1.60389653971433,0.126743680688177,"N","N",5.58614495903626e+33,9
200,20,0.7,2.2,1.45,1.5,3,1.34942402085125,1.45464865430419,0.126467501568872,"N","N",5.62565800424172e+27,9
200,20,0.7,2.2,1.45,1.5,4,1.49450899561747,1.62725191059577,0.12853292553957,"N","N",6.05358164116111e+33,9
200,20,0.7,2.2,1.45,1.5,5,1.50002979139694,1.67940420047027,0.126791079333701,"N","N",1.13184694684211e+37,9
200,20,0.7,2.2,1.45,1.5,6,1.45740832134558,1.60691457938813,0.126518604322182,"N","N",1.01011282890522e+34,9
200,20,0.7,2.2,1.45,1.5,7,1.45115243312631,1.38548694678921,0.115258834922189,"N","N",2.40295043835207e+30,9
200,20,0.7,2.2,1.45,1.5,8,1.43564540239103,1.40014246130078,0.123239033387023,"N","N",1.1373478925375e+27,9
200,20,0.7,2.2,1.45,1.5,9,1.49868781299799,1.4215475286853,0.127951306655131,"N","N",6.90600669941265e+25,9
200,20,0.7,2.2,1.45,1.5,10,1.55389515912052,1.68337827309719,0.132855559330931,"N","N",6.91873738482909e+33,9
200,20,0.7,2.2,1.45,1.5,11,1.33417559881051,1.38426338656994,0.110502155383271,"N","N",1.15487851174273e+33,9
200,20,0.7,2.2,1.45,1.5,12,1.34399508614575,1.60528878591504,0.112822462855536,"N","N",7.54998101988902e+42,9
200,20,0.7,2.2,1.45,1.5,13,1.3995681718516,1.38241860430553,0.119357725200332,"N","N",1.41354072752963e+28,9
200,20,0.7,2.2,1.45,1.5,14,1.55277946998981,1.39926616204246,0.128084294808899,"N","N",9.02926139285877e+24,9
200,20,0.7,2.2,1.45,1.5,15,1.52016501350561,1.608047835032,0.117144175979352,"N","N",7.30398749929823e+39,9
200,20,0.7,2.2,1.45,1.5,16,1.39237953004816,1.31474455650481,0.113854519988289,"N","N",9.4751240033872e+27,9
200,20,0.7,2.2,1.45,1.5,17,1.43140100198126,1.60510991873862,0.124904536475668,"N","N",6.73152932762479e+34,9
200,20,0.7,2.2,1.45,1.5,18,1.56158796047665,1.56029037821524,0.138484255000746,"N","N",3.96588386552507e+26,9
200,20,0.7,2.2,1.45,1.5,19,1.43354044051325,1.48325047094009,0.108521757252471,"N","N",3.26174671135406e+39,9
200,20,0.7,2.2,1.45,1.5,20,1.46736126432291,1.38232279682065,0.128373991019388,"N","N",1.69362768563288e+24,9
200,20,0.7,2.3,1.5,1.6,1,1.49087872202081,1.62007007086936,0.117290354892062,"N","N",2.34348339427862e+40,9
200,20,0.7,2.3,1.5,1.6,2,1.43132471499221,1.43226565131187,0.119307822703367,"N","N",1.99331260855886e+30,9
200,20,0.7,2.3,1.5,1.6,3,1.49865937728086,1.59680732679392,0.124958603240175,"N","N",2.72697481643501e+34,9
200,20,0.7,2.3,1.5,1.6,4,1.60862705789102,1.70164058510117,0.133129839122886,"N","N",2.83969965266919e+34,9
200,20,0.7,2.3,1.5,1.6,5,1.52609131307377,1.66999306067814,0.130604711878164,"N","N",2.99152853465171e+34,9
200,20,0.7,2.3,1.5,1.6,6,1.48985534378685,1.66940459691032,0.127025395582907,"N","N",2.92431271995418e+36,9
200,20,0.7,2.3,1.5,1.6,7,1.50341551994439,1.66211392713784,0.11812506641355,"N","N",8.36981665889178e+41,9
200,20,0.7,2.3,1.5,1.6,8,1.62120551238644,1.66549660549427,0.133738238326603,"N","N",4.61603271241665e+32,9
200,20,0.7,2.3,1.5,1.6,9,1.57459597404372,1.67998104543211,0.131333264076347,"N","N",3.2182757183102e+34,9
200,20,0.7,2.3,1.5,1.6,10,1.47623225719177,1.45191077337063,0.124902874441761,"N","N",2.28795562954484e+28,9
200,20,0.7,2.3,1.5,1.6,11,1.4389261162601,1.43785586019164,0.112330786929432,"N","N",3.58324468330949e+34,9
200,20,0.7,2.3,1.5,1.6,12,1.57668790865742,1.77927162062995,0.137079748890346,"N","N",3.54093012742837e+35,9
200,20,0.7,2.3,1.5,1.6,13,1.45897500891804,1.47832725527592,0.126764969752556,"N","N",3.54992413928708e+28,9
200,20,0.7,2.3,1.5,1.6,14,1.49771406009711,1.5996548671965,0.125536625632584,"N","N",1.71662878724389e+34,9
200,20,0.7,2.3,1.5,1.6,15,1.41106572032613,1.41941874143197,0.116510651975218,"N","N",1.68966642508568e+31,9
200,20,0.7,2.3,1.5,1.6,16,1.58529356082411,1.73531864345818,0.137729920403655,"N","N",2.83219502119252e+33,9
200,20,0.7,2.3,1.5,1.6,17,1.49014395356889,1.39150004562309,0.122077094181715,"N","N",1.73367047051274e+27,9
200,20,0.7,2.3,1.5,1.6,18,1.50912107064306,1.50820511931568,0.116748569976531,"N","N",1.62998681455654e+35,9
200,20,0.7,2.3,1.5,1.6,19,1.45859014644185,1.64633439135701,0.117826863885839,"N","N",2.12171938249488e+41,9
200,20,0.7,2.3,1.5,1.6,20,1.46109854359305,1.58779147367402,0.123563376917108,"N","N",6.74422367728458e+34,9
200,20,0.7,2.4,1.55,1.7,1,1.53272454979884,1.68786055848117,0.133632179153313,"N","N",4.166913512433e+33,9
200,20,0.7,2.4,1.55,1.7,2,1.59441339023351,1.60934748488117,0.127029266600638,"N","N",6.84677667446761e+33,9
200,20,0.7,2.4,1.55,1.7,3,1.55873025187174,1.87510098613379,0.131572347598605,"N","N",1.03904603160884e+43,9
200,20,0.7,2.4,1.55,1.7,4,1.59033795681745,1.60513590230237,0.127749242592584,"N","N",1.8427313174201e+33,9
200,20,0.7,2.4,1.55,1.7,5,1.60768436615073,1.79896265843582,0.132720993207388,"N","N",6.92562032132917e+38,9
200,20,0.7,2.4,1.55,1.7,6,1.59279376883716,1.7166155427358,0.123295004407581,"N","N",1.07553284822282e+41,9
200,20,0.7,2.4,1.55,1.7,7,1.48813839611443,1.67195454467214,0.124797762096888,"N","N",8.45404699766388e+37,9
200,20,0.7,2.4,1.55,1.7,8,1.60550111356657,1.74650851524644,0.130720633857217,"N","N",5.20358529308668e+37,9
200,20,0.7,2.4,1.55,1.7,9,1.74413082577939,1.93726682815851,0.16291993816368,"N","N",5.08587445239151e+29,9
200,20,0.7,2.4,1.55,1.7,10,1.40837005585033,1.47855285442235,0.121555609692743,"N","N",1.33239176089134e+31,9
200,20,0.7,2.4,1.55,1.7,11,1.7638014504765,1.94307639021015,0.153818703356719,"N","N",4.26842326750863e+33,9
200,20,0.7,2.4,1.55,1.7,12,1.53622822538899,1.48119416366329,0.118898761784404,"N","N",4.87719167302945e+32,9
200,20,0.7,2.4,1.55,1.7,13,1.55445418655303,1.76764537452433,0.129482933115845,"N","N",2.56545464247087e+39,9
200,20,0.7,2.4,1.55,1.7,14,1.64185127539436,1.85477669311425,0.132701997059441,"N","N",2.24979353712714e+41,9
200,20,0.7,2.4,1.55,1.7,15,1.54647658417158,1.72726036630486,0.129264925414938,"N","N",5.28350001757107e+37,9
200,20,0.7,2.4,1.55,1.7,16,1.56361438598446,1.48186924641632,0.120150029174485,"N","N",1.0560188086609e+32,9
200,20,0.7,2.4,1.55,1.7,17,1.57138359469961,1.83393629414806,0.134099975351449,"N","N",3.54105170677254e+39,9
200,20,0.7,2.4,1.55,1.7,18,1.54668655040332,1.75586116266273,0.128205120229083,"N","N",4.67874087615045e+39,9
200,20,0.7,2.4,1.55,1.7,19,1.61158864623838,1.8113802248408,0.138493052171546,"N","N",1.28419882894313e+36,9
200,20,0.7,2.4,1.55,1.7,20,1.63061562789854,1.67705466263018,0.141133856408582,"N","N",4.66488346579641e+29,9
200,20,0.7,2.5,1.6,1.8,1,1.67766250065733,1.86577049965975,0.140442159838235,"N","N",1.90183192321398e+37,9
200,20,0.7,2.5,1.6,1.8,2,1.50595695361689,1.62848208601925,0.117974658658163,"N","N",2.06966898434342e+40,9
200,20,0.7,2.5,1.6,1.8,3,1.60725275129969,1.9469196450336,0.129727591781791,"N","N",6.30258214242896e+47,9
200,20,0.7,2.5,1.6,1.8,4,1.64775041472272,1.96784048641742,0.15001494637994,"N","N",2.06755943085118e+36,9
200,20,0.7,2.5,1.6,1.8,5,1.61973890143558,1.86240567050783,0.138239340789668,"N","N",2.28825598792527e+38,9
200,20,0.7,2.5,1.6,1.8,6,1.60290461562272,2.01503358190929,0.136032659488892,"N","N",3.42789908803304e+46,9
200,20,0.7,2.5,1.6,1.8,7,1.57428113310957,1.68438354010396,0.127286618268081,"N","N",9.69061826855264e+36,9
200,20,0.7,2.5,1.6,1.8,8,1.58637511161153,1.65252059286516,0.126716507392912,"N","N",7.92512705493759e+35,9
200,20,0.7,2.5,1.6,1.8,9,1.626482360684,1.8702432801936,0.13705740797534,"N","N",2.37035028666437e+39,9
200,20,0.7,2.5,1.6,1.8,10,1.57518764767256,1.93725699326521,0.132609710223083,"N","N",1.74514088216241e+45,9
200,20,0.7,2.5,1.6,1.8,11,1.55574417998207,1.63704128899625,0.117097431264243,"N","N",2.38125262459384e+41,9
200,20,0.7,2.5,1.6,1.8,12,1.6599575736207,1.69394688268432,0.141545181019322,"N","N",1.27388112447781e+30,9
200,20,0.7,2.5,1.6,1.8,13,1.56620513424235,1.85398574713121,0.138711853434426,"N","N",5.44032253641308e+37,9
200,20,0.7,2.5,1.6,1.8,14,1.59693094314629,1.68186547951319,0.126291987209736,"N","N",2.95330750799224e+37,9
200,20,0.7,2.5,1.6,1.8,15,1.62707571439378,1.88308858785085,0.136137776963063,"N","N",3.01490527218317e+40,9
200,20,0.7,2.5,1.6,1.8,16,1.69990088374095,1.96044363494561,0.146293611115385,"N","N",8.78439073055079e+37,9
200,20,0.7,2.5,1.6,1.8,17,1.61144884618888,1.98253141458656,0.137487699774233,"N","N",1.137657227697e+44,9
200,20,0.7,2.5,1.6,1.8,18,1.71904423190964,1.9773283987027,0.147325865170307,"N","N",1.15428775398607e+38,9
200,20,0.7,2.5,1.6,1.8,19,1.59539317070477,1.62500620764556,0.131669032398118,"N","N",1.1650258710037e+32,9
200,20,0.7,2.5,1.6,1.8,20,1.58603481607887,1.82209126342608,0.141126198881943,"N","N",1.44864223134104e+35,9
200,20,0.7,2.6,1.65,1.9,1,1.65163194031819,1.72546400178226,0.132140533649209,"N","N",9.84138056395779e+35,9
200,20,0.7,2.6,1.65,1.9,2,1.65557610328179,1.90941344470683,0.133305359806425,"N","N",2.94336226413916e+43,9
200,20,0.7,2.6,1.65,1.9,3,1.71219607286291,2.07156817843742,0.147614292239854,"N","N",4.83443778142458e+41,9
200,20,0.7,2.6,1.65,1.9,4,1.61259485381031,1.71728940121646,0.12612905060152,"N","N",1.59057475575201e+39,9
200,20,0.7,2.6,1.65,1.9,5,1.67321526410175,1.93679611805688,0.138320055067044,"N","N",3.1751580894644e+41,9
200,20,0.7,2.6,1.65,1.9,6,1.7290081563336,2.17685831069368,0.146122187436458,"N","N",1.19762365623617e+47,9
200,20,0.7,2.6,1.65,1.9,7,1.53220432446204,1.85574759145477,0.120782973015156,"N","N",1.38330702543746e+50,9
200,20,0.7,2.6,1.65,1.9,8,1.57255782638319,1.80373533114093,0.125528415387686,"N","N",5.64816789287217e+43,9
200,20,0.7,2.6,1.65,1.9,9,1.65479401825489,1.89497316929397,0.143022754596666,"N","N",1.18592867954378e+37,9
200,20,0.7,2.6,1.65,1.9,10,1.68031580901868,1.84549296774159,0.14013694782507,"N","N",4.16032800275894e+36,9
200,20,0.7,2.6,1.65,1.9,11,1.60351700363636,2.07994278941407,0.1395511818219,"N","N",1.29917004584033e+47,9
200,20,0.7,2.6,1.65,1.9,12,1.68092501533495,2.04968917136469,0.150426662711603,"N","N",1.76279245179277e+39,9
200,20,0.7,2.6,1.65,1.9,13,1.78076179419935,2.00956153625237,0.147555175865924,"N","N",1.66062515486534e+39,9
200,20,0.7,2.6,1.65,1.9,14,1.67216003952856,2.09044447588464,0.135737366059894,"N","N",2.36611567727577e+50,9
200,20,0.7,2.6,1.65,1.9,15,1.71448308014097,1.95085293036196,0.142704005067867,"N","N",3.32299230561804e+39,9
200,20,0.7,2.6,1.65,1.9,16,1.58006256816154,1.92215838121536,0.134816352605689,"N","N",1.13214219572716e+43,9
200,20,0.7,2.6,1.65,1.9,17,1.78338331872499,2.12968534045025,0.147990856350574,"N","N",7.60457455519815e+43,9
200,20,0.7,2.6,1.65,1.9,18,1.69145907169612,2.07699043411831,0.144645035064005,"N","N",4.77078513782297e+43,9
200,20,0.7,2.6,1.65,1.9,19,1.60355934025515,1.79049952117033,0.129782867693412,"N","N",1.85421458803807e+40,9
200,20,0.7,2.6,1.65,1.9,20,1.66064841713712,1.84077895012628,0.138967266992266,"N","N",1.14023552531591e+37,9
200,20,0.7,2.7,1.7,2,1,1.60347407392049,1.8352745051307,0.126916011212929,"N","N",2.10560109578922e+44,9
200,20,0.7,2.7,1.7,2,2,1.67846742198564,1.65429839414082,0.131614268859535,"N","N",1.95784571439499e+33,9
200,20,0.7,2.7,1.7,2,3,1.75355056033022,2.01017630209792,0.156861347693221,"N","N",4.24338282979915e+34,9
200,20,0.7,2.7,1.7,2,4,1.67508887499449,1.81242179186476,0.139189653956469,"N","N",6.07665876180438e+35,9
200,20,0.7,2.7,1.7,2,5,1.74140181295035,1.97652215001885,0.149866457904588,"N","N",5.34036880137767e+36,9
200,20,0.7,2.7,1.7,2,6,1.74203719156046,2.01680283179735,0.144882468112488,"N","N",1.01633580773952e+41,9
200,20,0.7,2.7,1.7,2,7,1.73831795027848,1.82828782362295,0.107586661522847,"Y","N",3.63243464350949e+61,9
200,20,0.7,2.7,1.7,2,8,1.7095024551535,2.00343371039022,0.144061188700804,"N","N",8.43585019770244e+40,9
200,20,0.7,2.7,1.7,2,9,1.7139828119273,2.00757382515749,0.143624910271043,"N","N",2.25214399753158e+41,9
200,20,0.7,2.7,1.7,2,10,1.80085402948863,2.36565211802834,0.163569308015144,"N","N",2.02882348536979e+44,9
200,20,0.7,2.7,1.7,2,11,1.73801896137299,2.20032552345205,0.153359015702825,"N","N",3.98780774949755e+43,9
200,20,0.7,2.7,1.7,2,12,1.82412075257203,2.27745437660167,0.164275988329962,"N","N",4.51216737227152e+40,9
200,20,0.7,2.7,1.7,2,13,1.66674060788527,1.73392364334944,0.135716499202907,"N","N",2.64409506080869e+34,9
200,20,0.7,2.7,1.7,2,14,1.7932073624019,2.05297653497101,0.150906531008608,"N","N",1.3489702292874e+39,9
200,20,0.7,2.7,1.7,2,15,1.6892077342257,1.93633323411768,0.141767535176933,"N","N",2.82364199200365e+39,9
200,20,0.7,2.7,1.7,2,16,1.6696852065481,1.77085980755568,0.135926560907861,"N","N",6.65642593551532e+35,9
200,20,0.7,2.7,1.7,2,17,1.7460245952984,2.01593969739689,0.148703943124013,"N","N",7.07762632424112e+38,9
200,20,0.7,2.7,1.7,2,18,1.66819320082725,1.92867522877327,0.135156379186622,"N","N",1.37637691625725e+43,9
200,20,0.7,2.7,1.7,2,19,1.62107982746885,1.8232997267808,0.132457688998435,"N","N",1.21549504982072e+40,9
200,20,0.7,2.7,1.7,2,20,1.69585628874207,2.04199910410131,0.139697418531388,"N","N",1.98904689494853e+45,9
200,20,0.7,2.8,1.75,2.1,1,1.79260980152748,2.21202323399413,0.146553225617447,"N","N",2.26268927149905e+48,9
200,20,0.7,2.8,1.75,2.1,2,1.72250966074962,1.96369810948489,0.142348082763955,"N","N",1.81719030685606e+40,9
200,20,0.7,2.8,1.75,2.1,3,1.72390221890485,2.03039168787018,0.145049435978458,"N","N",2.97027913169163e+41,9
200,20,0.7,2.8,1.75,2.1,4,1.77714306137979,2.10462932753666,0.151421689860641,"N","N",7.52406237363374e+40,9
200,20,0.7,2.8,1.75,2.1,5,1.64198994371118,1.89400890393215,0.126907909694625,"N","N",1.85185026146709e+47,9
200,20,0.7,2.8,1.75,2.1,6,1.59608403391097,2.14856972247673,0.138185700317824,"N","N",2.20398701430194e+51,9
200,20,0.7,2.8,1.75,2.1,7,1.79477184329054,2.19759166136638,0.16058605829726,"N","N",3.93550898297569e+39,9
200,20,0.7,2.8,1.75,2.1,8,1.69474550641266,2.15951651922454,0.148687165326292,"N","N",4.98395780370694e+44,9
200,20,0.7,2.8,1.75,2.1,9,1.79516709141063,2.24763849093785,0.161245418176436,"N","N",1.2825718799424e+41,9
200,20,0.7,2.8,1.75,2.1,10,1.88073344850396,2.24249880474291,0.162088449168962,"N","N",3.11179805551039e+40,9
