"N_subj","N_obs","cell_1","cell_2","cell_3","cell_4","alpha","beta1","beta2","beta3","run","model_grand_mean","model_beta1","model_beta3","model_beta3_se","singular","conv_error","BF_GM","BF_GM_cat","BF_ME","BF_ME_cat"
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,17,0.139847903842095,0.527174753208962,0.0412023440564036,0.416545085062404,"N","N",0.86776856156213,5,0.66098376850778,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,18,0.180559496620325,0.170082538239707,0.0657403921675991,0.387070421810687,"N","N",0.804404697446042,5,0.967704937831528,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,19,0.069210334131985,-0.0542546703756749,0.59653424071026,0.417217186570206,"N","N",1.41449979597311,5,1.15650978225887,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,20,-0.00826334563457852,0.252288089764263,-0.455801195537962,0.397916972856137,"N","N",0.962420712752739,5,0.550974830068228,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,1,0.158955853922592,-0.0146949952136578,0.488390956095584,0.404797453773598,"N","N",1.60154181337564,5,1.03515190220046,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,2,0.102743786340897,0.0216543952049931,0.0401269253549393,0.340568600243693,"N","N",0.899641426264152,5,1.00395813985603,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,3,0.205908583346907,0.11007284549555,-0.534145419377596,0.461208831042638,"N","N",0.443528409454746,5,0.795133243776699,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,4,-0.0334838478743593,0.325974340508803,0.732218199451399,0.380970243447753,"N","N",1.31293854531105,5,2.97049443862551,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,5,-0.0600244715979355,0.428303294418807,0.166616203338573,0.373511034260019,"N","N",1.06514563253231,5,0.87832546194153,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,6,0.0734835609046915,0.167545147868272,0.404773428327936,0.463161437993604,"N","N",1.19320498240777,5,1.21301799553043,5
40,20,0,0,0,0.3,0.075,0.15,0.15,0.3,7,-0.131398816652117,-0.0730033292601134,-0.0373024793975884,0.377556327070575,"N","N",0.784629805217829,5,0.967227269357712,5
